Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Eesti;NPS Soome;NPS Leedu;NPS Läti
1522796400;04.04.2018 02:00;865.1128;1309.3057;903.7;1347;38.51;38.51;38.51;38.51
1522800000;04.04.2018 03:00;860.6673;1324.6854;895.4;1350.1;38.75;38.75;38.75;38.75
1522803600;04.04.2018 04:00;857.1633;1333.3446;916.1;1354.2;38.94;38.94;38.94;38.94
1522807200;04.04.2018 05:00;883.9219;1332.4982;959;1363.9;38.84;38.84;38.84;38.84
1522810800;04.04.2018 06:00;938.7689;1348.4558;1037.9;1372.8;40.08;40.08;40.08;40.08
1522814400;04.04.2018 07:00;1053.1234;1360.5282;1157.3;1383.9;42.75;42.75;42.75;42.75
1522818000;04.04.2018 08:00;1176.6846;1367.7491;1245.7;1388.4;48.73;48.73;48.73;48.73
1522821600;04.04.2018 09:00;1221.5837;1376.1173;1272;1406;55.51;55.51;55.51;55.51
1522825200;04.04.2018 10:00;1212.7139;1354.7389;1270.7;1394.3;53.06;53.06;53.06;53.06
1522828800;04.04.2018 11:00;1205.2976;1352.1664;1256.2;1391.8;51.99;51.99;51.99;51.99
1522832400;04.04.2018 12:00;1158.3093;1376.8761;1232.4;1434.1;47.04;47.04;47.04;47.04
1522836000;04.04.2018 13:00;1195.6198;1383.4474;1240;1453.5;46.08;46.08;46.08;46.08
1522839600;04.04.2018 14:00;1194.5925;1397.646;1219.4;1457.7;44.46;44.46;46.01;46.01
1522843200;04.04.2018 15:00;1174.8475;1423.8955;1202.9;1458.8;41.32;41.32;41.32;41.32
1522846800;04.04.2018 16:00;1180.3373;1390.582;1180.2;1476.7;41.03;41.03;41.03;41.03
1522850400;04.04.2018 17:00;1135.7208;1385.6166;1154.4;1483.9;41.15;41.15;46;46
1522854000;04.04.2018 18:00;1143.0651;1474.8514;1139.2;1502.7;41.49;41.49;46;46
1522857600;04.04.2018 19:00;1112.49;1485.806;1129.5;1490.5;42.4;42.4;42.4;42.4
1522861200;04.04.2018 20:00;1120.547;1456.4396;1146.1;1508.5;42.79;42.79;46;46
1522864800;04.04.2018 21:00;1135.5367;1486.8447;1131.3;1476.4;43.74;43.74;43.74;43.74
1522868400;04.04.2018 22:00;1078.0026;1503.5719;1033.6;1442.5;42.54;42.54;42.54;42.54
1522872000;04.04.2018 23:00;988.2563;1463.9404;952.6;1446.1;40.07;40.07;40.07;40.07
1522875600;05.04.2018 00:00;859.2278;1436.2925;885.6;1428.3;37.95;37.95;37.95;37.95
1522879200;05.04.2018 01:00;858.4857;1349.995;868.2;1438.4;39.39;39.39;39.39;39.39
1522882800;05.04.2018 02:00;820.0266;1364.6031;851.9;1444.6;38.88;38.88;38.88;38.88
1522886400;05.04.2018 03:00;808.3751;1348.8546;851.7;1463.3;38.8;38.8;38.8;38.8
1522890000;05.04.2018 04:00;802.1146;1370.4166;862.4;1469.6;39.09;39.09;39.09;39.09
1522893600;05.04.2018 05:00;817.5231;1384.2445;903.9;1482.2;38.96;38.96;38.96;38.96
1522897200;05.04.2018 06:00;879.9254;1451.7472;996.1;1558.1;40.23;40.23;40.23;40.23
1522900800;05.04.2018 07:00;997.0356;1438.6283;1118.4;1607.7;42.24;42.24;42.24;42.24
1522904400;05.04.2018 08:00;1125.16;1529.9352;1210.2;1697.9;47.64;47.64;47.64;47.64
1522908000;05.04.2018 09:00;1205.2417;1571.0265;1237.1;1673.5;52.28;52.28;52.28;52.28
1522911600;05.04.2018 10:00;1212.7104;1575.6481;1230.8;1677.8;51.98;51.98;52.73;52.73
1522915200;05.04.2018 11:00;1188.619;1586.027;1218.9;1678.8;47.98;47.98;51.58;51.58
1522918800;05.04.2018 12:00;1140.755;1663.089;1193;1696;46.53;46.53;47.09;47.09
1522922400;05.04.2018 13:00;1155.9271;1669.0874;1213.9;1713.4;44.06;44.06;48;48
1522926000;05.04.2018 14:00;1149.9996;1692.7003;1176.6;1698.1;43.28;43.28;47.06;47.06
1522929600;05.04.2018 15:00;1127.9569;1718.8763;1134.2;1714.1;42.42;42.42;46.04;46.04
1522933200;05.04.2018 16:00;1131.0048;1710.1533;1110.6;1730;42.29;42.29;42.29;42.29
1522936800;05.04.2018 17:00;1095.6573;1714.7285;1113.7;1726.9;42.44;42.44;47.01;47.01
1522940400;05.04.2018 18:00;1096.2919;1703.3536;1094.7;1738.1;42.5;42.5;48.01;48.01
1522944000;05.04.2018 19:00;1083.0845;1704.5787;1097.4;1748;42.65;42.65;47.09;47.09
1522947600;05.04.2018 20:00;1080.7509;1698.5327;1121;1724.6;42.71;42.71;51.38;51.38
1522951200;05.04.2018 21:00;1109.0322;1735.3812;1102.6;1737.6;42.55;42.55;43.1;43.1
1522954800;05.04.2018 22:00;1046.5867;1737.0162;1016.7;1755.9;41.2;41.2;41.2;41.2
1522958400;05.04.2018 23:00;941.2415;1726.4125;922.2;1754.9;39.9;39.9;39.9;39.9
1522962000;06.04.2018 00:00;844.6386;1712.7642;855.5;1745.2;36.87;36.87;36.87;36.87
1522965600;06.04.2018 01:00;830.9737;1694.6617;850.3;1309.6;36.55;36.55;36.55;36.55
1522969200;06.04.2018 02:00;793.4366;1309.5878;866.1;1339.7;35.05;35.05;35.05;35.05
1522972800;06.04.2018 03:00;781.5808;1308.976;860.9;1346.9;33.97;33.97;33.97;33.97
1522976400;06.04.2018 04:00;780.2363;1269.9537;864.9;1349.2;33.45;33.45;33.45;33.45
1522980000;06.04.2018 05:00;803.9577;1350.0001;912.8;1360.3;33.72;33.72;33.72;33.72
1522983600;06.04.2018 06:00;869.2219;1517.38;1010.4;1681.8;39.04;39.04;39.04;39.04
1522987200;06.04.2018 07:00;978.9168;1757.8414;1124.1;1807.5;41.39;41.39;41.39;41.39
1522990800;06.04.2018 08:00;1100.5526;1781.3619;1219.5;1832.8;45.64;45.64;45.64;45.64
1522994400;06.04.2018 09:00;1194.7124;1845.983;1253.5;1859.6;49.33;49.33;49.33;49.33
1522998000;06.04.2018 10:00;1210.0878;1863.0835;1252.3;1947.1;43.98;43.98;43.98;43.98
1523001600;06.04.2018 11:00;1210.9755;1901.6514;1237.7;1941.6;43.22;43.22;43.22;43.22
1523005200;06.04.2018 12:00;1182.0653;1895.1182;1211.2;1865.1;42.66;42.66;42.66;42.66
1523008800;06.04.2018 13:00;1193.0872;1840.087;1231.3;1817.6;40.96;40.96;40.96;40.96
1523012400;06.04.2018 14:00;1169.3322;1776.0229;1198;1843.1;40.08;40.08;40.08;40.08
1523016000;06.04.2018 15:00;1154.7028;1724.1632;1187.3;1801.9;39.48;39.48;39.48;39.48
1523019600;06.04.2018 16:00;1140.9498;1714.6733;1178;1804.3;39.37;39.37;39.37;39.37
1523023200;06.04.2018 17:00;1105.1304;1701.566;1172.5;1806.8;39.75;39.75;39.75;39.75
1523026800;06.04.2018 18:00;1102.7969;1695.3807;1160.7;1816.5;40.22;40.22;40.22;40.22
1523030400;06.04.2018 19:00;1083.0089;1721.8251;1156.6;1826.5;40.53;40.53;40.53;40.53
1523034000;06.04.2018 20:00;1078.7482;1728.6083;1160.5;1833.7;41.41;41.41;41.41;41.41
1523037600;06.04.2018 21:00;1122.2968;1733.9156;1115.4;1841.1;40.98;40.98;40.98;40.98
1523041200;06.04.2018 22:00;1053.2062;1798.9961;1024.4;1764;40.53;40.53;40.53;40.53
1523044800;06.04.2018 23:00;980.4236;1734.5841;932.2;1763.5;39.65;39.65;39.65;39.65
1523048400;07.04.2018 00:00;902.829;1743.875;883.5;1768;37.54;37.54;37.54;37.54
1523052000;07.04.2018 01:00;869.5369;1714.0101;854.7;1531.9;39.1;39.1;39.1;39.1
1523055600;07.04.2018 02:00;812.9968;1522.391;838.2;1550.2;38.44;38.44;38.44;38.44
1523059200;07.04.2018 03:00;807.811;1569.6528;829.3;1531.2;38.28;38.28;38.28;38.28
1523062800;07.04.2018 04:00;801.1223;1533.7462;831.4;1519.6;38.13;38.13;38.13;38.13
1523066400;07.04.2018 05:00;807.4377;1485.4144;863.5;1533.8;38.5;38.5;38.5;38.5
1523070000;07.04.2018 06:00;832.1459;1450.8683;855.3;1512.2;38.83;38.83;38.83;38.83
1523073600;07.04.2018 07:00;836.2478;1434.0406;891;1480.6;38.75;38.75;38.75;38.75
1523077200;07.04.2018 08:00;898.023;1403.1625;951.9;1461;39.11;39.11;39.11;39.11
1523080800;07.04.2018 09:00;974.4223;1387.7833;1022.1;1461.1;40.96;40.96;40.96;40.96
1523084400;07.04.2018 10:00;1000.6016;1391.2755;1042;1404.1;41.75;41.75;41.75;41.75
1523088000;07.04.2018 11:00;994.5418;1347.7723;1038.8;1404.7;41.81;41.81;41.81;41.81
1523091600;07.04.2018 12:00;977.4714;1326.2914;1032.5;1412.1;40.92;40.92;40.92;40.92
1523095200;07.04.2018 13:00;935.5643;1281.5656;1015.5;1411.4;40.06;40.06;40.06;40.06
1523098800;07.04.2018 14:00;925.4363;1285.1156;992;1427.8;39.43;39.43;39.43;39.43
1523102400;07.04.2018 15:00;927.7808;1360.3188;982.2;1430;39;39;39;39
1523106000;07.04.2018 16:00;900.2305;1327.7583;980.8;1417.7;38.73;38.73;38.73;38.73
1523109600;07.04.2018 17:00;906.073;1303.0431;988.1;1416.3;38.45;38.45;38.45;38.45
1523113200;07.04.2018 18:00;923.0513;1258.0956;990;1412.3;38.93;38.93;38.93;38.93
1523116800;07.04.2018 19:00;933.3469;1245.1764;998.8;1420.3;39.51;39.51;39.51;39.51
1523120400;07.04.2018 20:00;967.8192;1366.3544;1016.6;1437.5;40.45;40.45;40.45;40.45
1523124000;07.04.2018 21:00;1022.7597;1382.5802;1010.8;1430.2;40.48;40.48;40.48;40.48
1523127600;07.04.2018 22:00;979.3413;1385.046;954;1448.2;39.09;39.09;39.09;39.09
1523131200;07.04.2018 23:00;901.3474;1407.8944;886.2;1456.8;38.07;38.07;38.07;38.07
1523134800;08.04.2018 00:00;853.1202;1446.2471;830.4;1438.4;35.92;38.82;35.92;35.92
1523138400;08.04.2018 01:00;820.7095;1413.6852;828.6;1385.5;39.15;39.15;36.02;36.02
1523142000;08.04.2018 02:00;778.3279;1348.7325;820.7;1405.3;36.06;38.98;36.06;36.06
1523145600;08.04.2018 03:00;760.5757;1353.6367;815.6;1399.4;36.52;38.96;36.52;36.52
1523149200;08.04.2018 04:00;748.8377;1351.274;819.4;1397.9;39.02;39.02;36.56;36.56
1523152800;08.04.2018 05:00;757.8342;1382.8906;828.4;1397.9;39.13;39.13;36.56;36.56
1523156400;08.04.2018 06:00;773.6582;1320.1981;834.1;1387.1;39.28;39.28;36.08;36.08
1523160000;08.04.2018 07:00;761.7521;1315.0939;867.4;1379.8;38.97;38.97;38;38
1523163600;08.04.2018 08:00;825.2173;1319.3348;930.9;1372.4;38.86;38.86;38.86;38.86
1523167200;08.04.2018 09:00;908.1935;1287.0648;993.7;1362.4;39.42;39.42;39.42;39.42
1523170800;08.04.2018 10:00;941.6121;1292.4271;1020.2;1344.4;39.82;39.82;39.82;39.82
1523174400;08.04.2018 11:00;946.7695;1299.5228;1020.5;1324.6;40.05;40.05;40.05;40.05
1523178000;08.04.2018 12:00;936.5833;1281.4012;1016.3;1315.2;39.84;39.84;39.84;39.84
1523181600;08.04.2018 13:00;908.3045;1226.5665;1005.4;1302.8;39.49;39.49;39.49;39.49
1523185200;08.04.2018 14:00;895.5501;1192.3721;998;1302;39.12;39.12;39.12;39.12
1523188800;08.04.2018 15:00;887.4392;1201.5275;983.7;1297.8;38.88;38.88;38.88;38.88
1523192400;08.04.2018 16:00;885.9626;1152.5604;989.6;1289.8;38.8;38.8;38.8;38.8
1523196000;08.04.2018 17:00;896.1058;1167.5911;989.4;1312.2;38.85;38.85;38.85;38.85
1523199600;08.04.2018 18:00;913.9773;1193.5983;1001.5;1335.4;39.07;39.07;39.07;39.07
1523203200;08.04.2018 19:00;927.623;1219.0522;1006.8;1332.2;39.46;39.46;39.46;39.46
1523206800;08.04.2018 20:00;947.3358;1228.458;1051.7;1401.8;40.72;40.72;40.72;40.72
1523210400;08.04.2018 21:00;1018.3306;1334.9547;1049.3;1370.7;42.26;42.26;42.26;42.26
1523214000;08.04.2018 22:00;963.6089;1368.9183;979.9;1403.3;41.68;41.68;41.68;41.68
1523217600;08.04.2018 23:00;878.6583;1337.3761;901.4;1364.4;39.9;39.9;39.9;39.9
1523221200;09.04.2018 00:00;790.6853;1325.5983;844.9;1425.7;38.8;38.8;36.56;36.56
1523224800;09.04.2018 01:00;777.1099;1310.5405;820.2;1508.2;36.01;38.57;36.01;36.01
1523228400;09.04.2018 02:00;761.803;1439.5189;804.9;1529.6;33.66;38;33.66;33.66
1523232000;09.04.2018 03:00;753.1416;1485.208;798.4;1547.9;33.33;37.94;33.33;33.33
1523235600;09.04.2018 04:00;741.0726;1514.5104;803.1;1566.3;34.42;37.97;34.42;34.42
1523239200;09.04.2018 05:00;766.3354;1496.606;848.5;1566.6;36.38;39.1;36.38;36.38
1523242800;09.04.2018 06:00;823.4796;1576.4203;950.3;1713.1;39.92;39.92;39.92;39.92
1523246400;09.04.2018 07:00;936.8387;1681.1377;1082.5;1793.6;42.46;42.46;42.46;42.46
1523250000;09.04.2018 08:00;1046.7562;1649.4327;1194.5;1734.1;50.04;50.04;50.04;50.04
1523253600;09.04.2018 09:00;1126.4388;1582.3468;1223.4;1673;61.14;61.14;61.14;61.14
1523257200;09.04.2018 10:00;1137.7086;1604.2408;1216.6;1653.7;52.01;52.01;52.01;52.01
1523260800;09.04.2018 11:00;1109.8754;1583.6051;1206.6;1658.7;47.77;47.77;47.77;47.77
1523264400;09.04.2018 12:00;1062.7649;1531.1124;1168;1656.6;44.78;44.78;44.78;44.78
1523268000;09.04.2018 13:00;1070.9056;1498.1953;1174.2;1669.1;42.94;42.94;42.94;42.94
1523271600;09.04.2018 14:00;1058.8131;1603.7104;1141.4;1650.2;42.5;42.5;42.5;42.5
1523275200;09.04.2018 15:00;1045.769;1543.189;1129.9;1641.5;41.51;41.51;41.51;41.51
1523278800;09.04.2018 16:00;1089.003;1524.316;1111.7;1637.5;41.35;41.35;41.35;41.35
1523282400;09.04.2018 17:00;1037.2;1522.275;1092.6;1624.3;41.96;41.96;41.96;41.96
1523286000;09.04.2018 18:00;1032.655;1491.312;1080;1615.9;43.68;43.68;43.68;43.68
1523289600;09.04.2018 19:00;1008.256;1476.792;1076;1629.5;44.91;44.91;44.91;44.91
1523293200;09.04.2018 20:00;1051.459;1487.307;1108.5;1638.2;45.26;45.26;45.26;45.26
1523296800;09.04.2018 21:00;1068.174;1525.518;1099.4;1654.5;43.66;43.66;43.66;43.66
1523300400;09.04.2018 22:00;1062.466;1576.846;1008.4;1672.2;41.26;41.26;41.26;41.26
1523304000;09.04.2018 23:00;852.2411;1554.274;915.7;1679.1;39.63;39.63;39.63;39.63
1523307600;10.04.2018 00:00;915.8916;1629.153;957.5;1764.7;38.36;38.36;38.36;38.36
1523311200;10.04.2018 01:00;926.6003;1625.239;845.2;1580.8;38.45;38.45;38.45;38.45
1523314800;10.04.2018 02:00;807.4793;1508.542;831.1;1620.3;37.04;37.04;37.04;37.04
1523318400;10.04.2018 03:00;807.5357;1556.888;824.7;1635.5;37.03;37.03;37.03;37.03
1523322000;10.04.2018 04:00;803.065;1640.242;838.2;1643.2;37.05;37.05;37.05;37.05
1523325600;10.04.2018 05:00;859.2029;1672.542;879.1;1647.8;37.78;37.78;37.78;37.78
1523329200;10.04.2018 06:00;962.9282;1638.993;981.7;1643.5;39.09;39.09;39.09;39.09
1523332800;10.04.2018 07:00;999.5228;1616.266;1100.7;1628.8;41.37;41.37;41.37;41.37
1523336400;10.04.2018 08:00;1174.352;1581.573;1192.9;1600.6;44.32;44.32;44.32;44.32
1523340000;10.04.2018 09:00;1183.778;1564.219;1219.1;1584.8;45.74;45.74;45.74;45.74
1523343600;10.04.2018 10:00;1181.9969;1524.3383;1219.9;1565.1;44.44;44.44;44.44;44.44
1523347200;10.04.2018 11:00;1178.3097;1495.2611;1204.9;1562.6;44.4;44.4;44.4;44.4
1523350800;10.04.2018 12:00;1151.0399;1423.0358;1169.7;1552;44.27;44.27;44.27;44.27
1523354400;10.04.2018 13:00;1166.8341;1412.3536;1179.9;1534;44.42;44.42;44.42;44.42
1523358000;10.04.2018 14:00;1147.7192;1438.2372;1171.9;1545.8;42.55;42.55;42.55;42.55
1523361600;10.04.2018 15:00;1115.8585;1421.0933;1151.6;1546.1;41.07;41.07;41.07;41.07
1523365200;10.04.2018 16:00;1106.5822;1424.4253;1120.4;1533.4;40.82;40.82;40.82;40.82
1523368800;10.04.2018 17:00;1064.0883;1428.631;1109.7;1529.2;40.9;40.9;40.9;40.9
1523372400;10.04.2018 18:00;1047.4161;1398.4518;1100.4;1538.4;41.7;41.7;41.7;41.7
1523376000;10.04.2018 19:00;1029.5182;1398.9332;1090.3;1546.3;42.51;42.51;42.51;42.51
1523379600;10.04.2018 20:00;1030.0167;1395.6698;1111.6;1549.3;42.92;42.92;42.92;42.92
1523383200;10.04.2018 21:00;1093.6371;1423.8856;1103.4;1553;41.16;41.16;41.16;41.16
1523386800;10.04.2018 22:00;1061.2167;1470.5499;1020.5;1563.6;40.55;40.55;40.55;40.55
1523390400;10.04.2018 23:00;933.5091;1422.4774;923.9;1560;39.42;39.42;39.42;39.42
1523394000;11.04.2018 00:00;879.9709;1422.5365;870.8;1554.8;37.94;37.94;37.94;37.94
1523397600;11.04.2018 01:00;828.3456;1418.0114;843.8;1484.4;37.23;38.69;37.23;37.23
1523401200;11.04.2018 02:00;805.8179;1370.1377;830.4;1460.1;35.51;38.14;35.51;35.51
1523404800;11.04.2018 03:00;817.2139;1381.6637;833.2;1442.5;35.43;37.99;35.43;35.43
1523408400;11.04.2018 04:00;809.0647;1448.6534;844.7;1409.4;38.28;38.28;36;36
1523412000;11.04.2018 05:00;826.7971;1441.0548;884.2;1446.1;38.42;38.42;36.07;36.07
1523415600;11.04.2018 06:00;860.6429;1442.485;975.3;1503.3;39.62;39.62;39.62;39.62
1523419200;11.04.2018 07:00;1010.2014;1465.8672;1092.9;1486.7;40.7;40.7;40.7;40.7
1523422800;11.04.2018 08:00;1094.2327;1476.5674;1188.5;1489.8;44.57;44.57;44.57;44.57
1523426400;11.04.2018 09:00;1156.6769;1469.0878;1205.8;1486.3;46.69;46.69;46.69;46.69
1523430000;11.04.2018 10:00;1147.9957;1410.6659;1200.6;1484.9;44.69;44.69;44.69;44.69
1523433600;11.04.2018 11:00;1127.9596;1374.465;1168.8;1487.4;43.55;43.55;43.55;43.55
1523437200;11.04.2018 12:00;1096.3939;1376.712;1137.9;1490.6;42.13;42.13;42.13;42.13
1523440800;11.04.2018 13:00;1107.7655;1373.0106;1140.8;1474.2;41.3;41.3;41.3;41.3
1523444400;11.04.2018 14:00;1107.8451;1389.0873;1121;1494.4;41.35;41.35;41.35;41.35
1523448000;11.04.2018 15:00;1088.6127;1407.7148;1107.1;1500.8;40.66;40.66;40.66;40.66
1523451600;11.04.2018 16:00;1068.7521;1413.8384;1089.3;1504.5;40.62;40.62;40.62;40.62
1523455200;11.04.2018 17:00;1039.0194;1401.2466;1067.1;1508.4;40.89;40.89;40.89;40.89
1523458800;11.04.2018 18:00;1033.8569;1402.4318;1056;1510.1;40.95;40.95;40.95;40.95
1523462400;11.04.2018 19:00;1009.2054;1400.7402;1045.3;1513.3;41.21;41.21;41.21;41.21
1523466000;11.04.2018 20:00;1011.0212;1394.811;1067.6;1520.3;41.57;41.57;41.57;41.57
1523469600;11.04.2018 21:00;1086.0542;1430.8358;1083.8;1518.1;41.68;41.68;41.68;41.68
1523473200;11.04.2018 22:00;1025.1608;1483.7651;1005.8;1516.7;41.09;41.09;41.09;41.09
1523476800;11.04.2018 23:00;939.616;1439.7548;909.2;1514.7;40.2;40.2;40.2;40.2
1523480400;12.04.2018 00:00;839.9193;1418.938;867.9;1513.2;37.07;39.32;37.07;37.07
1523484000;12.04.2018 01:00;816.9536;1404.3715;835.6;1284.3;36.09;39.64;36.09;36.09
1523487600;12.04.2018 02:00;814.1212;1282.0887;815.3;1280.8;36.04;39.41;36.04;36.04
1523491200;12.04.2018 03:00;804.1055;1276.8881;817.1;1284.2;36.01;39.35;36.01;36.01
1523494800;12.04.2018 04:00;810.1089;1264.6958;822.9;1280.3;36.08;39.41;36.08;36.08
1523498400;12.04.2018 05:00;819.348;1253.3295;870.2;1272.1;37.76;39.51;37.76;37.76
1523502000;12.04.2018 06:00;877.5536;1259.6328;960.6;1409.4;39.76;39.76;39.76;39.76
1523505600;12.04.2018 07:00;1010.968;1465.4199;1083.5;1503.4;41.06;41.06;41.06;41.06
1523509200;12.04.2018 08:00;1096.4932;1467.9803;1168.9;1516.3;44.74;44.74;44.74;44.74
1523512800;12.04.2018 09:00;1168.7552;1461.6318;1190.8;1499;49.99;49.99;49.99;49.99
1523516400;12.04.2018 10:00;1158.538;1460.0511;1183.5;1496.9;44.73;44.73;44.73;44.73
1523520000;12.04.2018 11:00;1136.2539;1462.6011;1153.6;1495.2;43.53;43.53;43.53;43.53
1523523600;12.04.2018 12:00;1106.5104;1475.9108;1132;1495.1;41.08;41.08;41.08;41.08
1523527200;12.04.2018 13:00;1117.1416;1413.1749;1139.7;1497.3;40.72;40.72;40.72;40.72
1523530800;12.04.2018 14:00;1112.5121;1428.5289;1120.3;1499.3;40.45;40.45;40.45;40.45
1523534400;12.04.2018 15:00;1105.4327;1436.6847;1105.1;1498.5;39.6;39.6;39.6;39.6
1523538000;12.04.2018 16:00;1077.1475;1450.0161;1079;1487.9;39.51;39.51;39.51;39.51
1523541600;12.04.2018 17:00;1043.3746;1442.1271;1068.3;1491.5;39.56;39.56;39.56;39.56
1523545200;12.04.2018 18:00;1039.8682;1427.2596;1038.9;1488.3;39.63;39.63;39.63;39.63
1523548800;12.04.2018 19:00;1017.3869;1445.6471;1041.3;1504.4;39.66;39.66;39.66;39.66
1523552400;12.04.2018 20:00;1018.0496;1423.3052;1059.1;1492.8;40.11;40.11;40.11;40.11
1523556000;12.04.2018 21:00;1066.389;1376.9126;1056.3;1512.2;39.84;39.84;39.84;39.84
1523559600;12.04.2018 22:00;1030.7819;1494.0488;985.8;1521.3;39.54;39.54;39.54;39.54
1523563200;12.04.2018 23:00;945.2719;1473.4645;901.8;1519.1;39.32;39.32;39.32;39.32
1523566800;13.04.2018 00:00;869.0329;1473.5098;857.4;1517.2;35.59;38.93;35.59;35.59
1523570400;13.04.2018 01:00;826.6569;1420.7135;859.1;1197.6;35.04;38.69;35.04;35.04
1523574000;13.04.2018 02:00;818.4956;1145.0812;836.2;1196.3;34.21;38.36;34.21;34.21
1523577600;13.04.2018 03:00;808.4183;1183.9791;835.1;1195.7;34.18;38.31;34.18;34.18
1523581200;13.04.2018 04:00;812.4295;1170.2548;845.3;1195.7;34.2;38.52;34.2;34.2
1523584800;13.04.2018 05:00;829.3641;1140.5739;882;1201;35.05;38.52;35.05;35.05
1523588400;13.04.2018 06:00;874.5849;1261.1053;984.9;1381.1;39.15;39.15;39.15;39.15
1523592000;13.04.2018 07:00;990.8853;1448.6334;1112.6;1498.8;40.81;40.81;40.81;40.81
1523595600;13.04.2018 08:00;1102.3544;1490.0419;1194.3;1525.7;43.85;43.85;43.85;43.85
1523599200;13.04.2018 09:00;1162.6968;1487.2084;1210.1;1517.1;48.65;48.65;48.65;48.65
1523602800;13.04.2018 10:00;1147.6458;1475.6685;1183.5;1518.1;45.06;45.06;45.06;45.06
1523606400;13.04.2018 11:00;1127.1029;1470.7993;1162.5;1486.9;41.95;41.95;41.95;41.95
1523610000;13.04.2018 12:00;1097.6722;1479.4922;1141.5;1495.1;40.48;40.48;40.48;40.48
1523613600;13.04.2018 13:00;1110.0361;1469.2925;1148.8;1486.8;39.66;39.66;39.66;39.66
1523617200;13.04.2018 14:00;1099.6628;1484.2495;1127.2;1518.6;39.16;39.16;39.16;39.16
1523620800;13.04.2018 15:00;1084.6561;1512.5537;1107.1;1521.8;39.01;39.01;39.01;39.01
1523624400;13.04.2018 16:00;1051.2686;1487.8478;1076.8;1529.4;38.54;38.54;38.54;38.54
1523628000;13.04.2018 17:00;1011.398;1478.5431;1048.4;1533.9;38.96;38.96;38.96;38.96
1523631600;13.04.2018 18:00;1007.4531;1460.7656;1025.6;1537.7;39.47;39.47;39.47;39.47
1523635200;13.04.2018 19:00;991.9992;1511.9531;1030.2;1545.7;39.6;39.6;39.6;39.6
1523638800;13.04.2018 20:00;989.0615;1478.4839;1041.3;1558.3;39.66;39.66;39.66;39.66
1523642400;13.04.2018 21:00;1020.5539;1442.766;1048.4;1562.5;39.48;39.48;39.48;39.48
1523646000;13.04.2018 22:00;1003.08;1547.0386;972.7;1445.3;39.41;39.41;39.41;39.41
1523649600;13.04.2018 23:00;915.3091;1392.8066;883.4;1335;39.01;39.01;39.01;39.01
1523653200;14.04.2018 00:00;834.3347;1313.839;825.4;1266.8;37.39;37.72;37.39;37.39
1523656800;14.04.2018 01:00;799.8987;1215.3942;844;1051.4;31.64;31.64;31.64;31.64
1523660400;14.04.2018 02:00;773.5923;991.0374;833.3;990.7;29.2;29.2;29.2;29.2
1523664000;14.04.2018 03:00;764.6891;976.5692;822.7;988.6;29;29;29;29
1523667600;14.04.2018 04:00;753.3294;986.4229;826.5;1046.6;29.92;29.92;29.92;29.92
1523671200;14.04.2018 05:00;761.8958;1027.8881;836.9;1035.8;33.67;33.67;33.67;33.67
1523674800;14.04.2018 06:00;755.0572;1004.6111;866.8;1043;32.8;32.8;32.8;32.8
1523678400;14.04.2018 07:00;797.6788;968.9466;916.7;1035.6;36.93;36.93;36.93;36.93
1523682000;14.04.2018 08:00;856.73;957.2947;964.1;1013.1;38.91;38.91;38.91;38.91
1523685600;14.04.2018 09:00;913.9685;922.6647;996;970.9;39.74;39.74;39.74;39.74
1523689200;14.04.2018 10:00;950.3994;916.2402;999.4;959.3;39.92;39.92;39.92;39.92
1523692800;14.04.2018 11:00;929.4437;922.1572;993.3;952.6;39.87;39.87;39.87;39.87
1523696400;14.04.2018 12:00;911.4498;909.0124;1014.4;995.9;39.77;39.77;39.77;39.77
1523700000;14.04.2018 13:00;900.2868;847.8283;955.7;895.5;39.47;39.47;39.47;39.47
1523703600;14.04.2018 14:00;892.0613;852.0744;940.2;892.1;39.14;39.14;39.14;39.14
1523707200;14.04.2018 15:00;876.8064;850.9929;937.7;889.8;38.96;38.96;38.96;38.96
1523710800;14.04.2018 16:00;858.6722;855.3843;927.4;885.3;38.87;38.87;38.87;38.87
1523714400;14.04.2018 17:00;862.6624;847.0598;934.2;883;39.06;39.06;39.06;39.06
1523718000;14.04.2018 18:00;864.8247;838.0947;941.9;852.2;39.34;39.34;39.34;39.34
1523721600;14.04.2018 19:00;866.5173;811.7747;947.8;872;40.05;40.05;40.05;40.05
1523725200;14.04.2018 20:00;874.5839;816.2988;962.9;876.9;40.95;40.95;40.95;40.95
1523728800;14.04.2018 21:00;914.2347;773.9424;993.5;875.4;41.03;41.03;41.03;41.03
1523732400;14.04.2018 22:00;929.3665;787.882;923.7;1054.2;41.14;41.14;41.14;41.14
1523736000;14.04.2018 23:00;854.2503;861.6341;876.5;914.8;40.95;40.95;40.95;40.95
1523739600;15.04.2018 00:00;766.9429;883.4036;825;953.1;39.99;39.99;39.99;39.99
1523743200;15.04.2018 01:00;739.2009;893.1342;801.8;945.4;39.56;39.56;39.56;39.56
1523746800;15.04.2018 02:00;727.0546;897.9623;783.1;938.5;39.3;39.3;39.3;39.3
1523750400;15.04.2018 03:00;719.6838;900.0942;779;932.5;38.97;38.97;38.97;38.97
1523754000;15.04.2018 04:00;713.8637;890.2786;785;928.8;38.91;38.91;38.91;38.91
